account_id,date,attempt,entry_time,entry_price,exit_time,exit_price,result,pnl,capital
1,2024-12-01,1,2024-12-01 00:00:00+09:00,2.024e-05,2024-12-03 22:00:00+09:00,1.94304e-05,SL,-27.0276,99972.9724
1,2024-12-03,2,2024-12-03 22:00:00+09:00,1.94304e-05,2024-12-04 06:00:00+09:00,2.0207616e-05,SL,-54.297600000000024,99918.6748
1,2024-12-04,3,2024-12-04 06:00:00+09:00,2.0207616e-05,2024-12-08 01:00:00+09:00,2.3440834559999998e-05,TP,214.98119999999986,100133.65599999999
