account_id,date,attempt,entry_time,entry_price,exit_time,exit_price,result,pnl,capital
7,2024-12-07,1,2024-12-07 00:00:00+09:00,2.121e-05,2024-12-08 03:00:00+09:00,2.4603599999999996e-05,TP,106.77239999999992,100106.7724
